year,playID,posteam,Home_game,defteam,yardline_100,half_seconds_remaining,game_seconds_remaining,scored,down,goal_to_go,ydstogo,kick_distance,timeouts_remaining,score_differential,kicker,kicker_player_id
2015,20151122094406,CIN,0,ARI,25,68,68,1,4,0,2,43,1,-3,M.Nugent,00-0023482
2016,20160918044202,NE,1,MIA,21,68,68,0,4,0,7,39,2,7,S.Gostkowski,00-0024333
2016,20161127095178,DEN,1,KC,44,68,68,0,4,0,10,62,0,0,B.McManus,00-0029822
2010,20101031041919,WAS,0,DET,20,68,1868,1,4,0,3,38,2,0,G.Gano,00-0026858
2011,20110911091976,ARI,1,CAR,18,68,1868,0,4,1,18,36,2,0,J.Feely,00-0019770
2011,20111106001869,NYJ,0,BUF,32,68,1868,0,4,0,3,50,0,3,N.Folk,00-0025565
2014,20141222001721,CIN,1,DEN,31,68,1868,1,4,0,9,49,3,11,M.Nugent,00-0023482
2015,20151025101873,NYG,1,DAL,29,68,1868,1,4,0,10,47,2,-6,J.Brown,00-0021940
2016,20160918091842,LA,1,SEA,10,68,1868,1,4,1,10,28,3,0,G.Zuerlein,00-0029621
2011,20111127074179,WAS,0,SEA,7,69,69,1,4,0,3,25,2,3,G.Gano,00-0026858
2012,20121216073923,HOU,1,IND,14,69,69,1,4,0,3,33,2,8,S.Graham,00-0019536
2015,20151220053973,NE,1,TEN,14,69,69,1,4,0,8,32,3,13,S.Gostkowski,00-0024333
2009,20091011121940,TEN,1,IND,28,69,1869,1,4,0,10,46,2,-8,R.Bironas,00-0020962
2009,20091213101843,TEN,1,STL,16,69,1869,1,4,1,16,34,2,17,R.Bironas,00-0020962
2010,20100103031745,DAL,1,PHI,26,69,1869,1,4,0,2,44,2,14,S.Suisham,00-0023001
2014,20141009002087,IND,0,HOU,16,69,1869,1,4,0,5,34,1,10,A.Vinatieri,00-0016919
2015,20150914002153,ATL,1,PHI,21,69,1869,1,4,0,7,39,2,7,M.Bryant,00-0020578
2016,20160918022089,DET,1,TEN,24,69,1869,1,4,1,24,42,3,6,M.Prater,00-0023853
2017,20171019001989,KC,0,OAK,21,69,1869,1,4,0,3,39,3,3,H.Butker,00-0033303
2013,20130915103986,TB,1,NO,29,70,70,0,4,0,3,47,0,0,R.Lindell,00-0019310
2015,20151101103651,SEA,0,DAL,6,70,70,1,4,1,6,24,1,-2,S.Hauschka,00-0025944
2017,20170917083632,MIA,0,LAC,36,70,70,1,4,0,5,54,2,-1,C.Parkey,00-0030850
2011,20111106121829,PIT,1,BAL,12,70,1870,1,4,1,12,30,2,-3,S.Suisham,00-0023001
2011,20111113101806,STL,0,CLE,11,70,1870,1,4,0,6,29,3,1,Josh.Brown,00-0021940
2011,20111211052129,DET,1,MIN,12,70,1870,1,4,0,6,30,1,12,J.Hanson,00-0006800
2013,20131222071720,PHI,1,CHI,31,70,1870,1,4,0,14,49,3,21,A.Henery,00-0028058
2018,20181216091923,SF,1,SEA,9,70,1870,1,4,0,4,28,2,1,R.Gould,00-0023252
2010,20101010033909,WAS,1,GB,27,71,71,1,4,0,2,45,1,-3,G.Gano,00-0026858
2016,20160918004749,CAR,1,SF,23,71,71,1,4,0,6,41,0,15,G.Gano,00-0026858
2016,20161030004239,WAS,0,CIN,22,71,71,1,4,0,10,40,2,-3,D.Hopkins,00-0030098
2018,20180909083920,LAC,1,KC,30,71,71,0,4,0,12,48,3,-9,C.Sturgis,00-0030390
2009,20091025031871,KC,1,SD,25,71,1871,0,4,0,2,43,1,-17,R.Succop,00-0026968
2012,20120101031661,CLE,1,PIT,27,71,1871,1,4,0,10,45,2,3,P.Dawson,00-0004091
2016,20160929001753,CIN,1,MIA,25,71,1871,1,4,0,8,43,3,6,M.Nugent,00-0023482
2016,20161113021696,HOU,0,JAX,32,71,1871,0,4,0,3,50,1,3,N.Novak,00-0023096
2017,20171015051900,NE,0,NYJ,29,71,1871,0,4,0,10,47,2,-7,S.Gostkowski,00-0024333
2017,20171120002130,ATL,0,SEA,26,71,1871,1,4,0,11,44,0,3,M.Bryant,00-0020578
2018,20180917001854,CHI,1,SEA,7,71,1871,1,4,0,6,25,2,7,C.Parkey,00-0030850
2012,20121111013067,TB,1,SD,27,72,72,1,4,0,3,45,1,5,C.Barth,00-0026138
2014,20141012113928,DAL,0,SEA,13,72,72,1,4,0,5,31,2,5,D.Bailey,00-0028660
2015,20151220094585,GB,0,OAK,31,72,72,0,4,0,6,49,1,9,M.Crosby,00-0025580
2015,20151227083669,CHI,0,TB,21,72,72,1,4,0,7,39,1,9,R.Gould,00-0023252
2016,20161219004377,CAR,0,WAS,22,72,72,1,4,0,9,41,1,8,G.Gano,00-0026858
2017,20171008084065,SEA,0,LA,17,72,72,1,4,0,7,35,2,3,B.Walsh,00-0029576
2017,20171015084120,JAX,1,LA,36,72,72,0,2,0,8,54,0,-9,J.Myers,00-0031492
2017,20171029034117,NE,1,LAC,8,72,72,1,4,0,4,26,2,1,S.Gostkowski,00-0024333
2017,20171217104133,TEN,0,SF,32,72,72,1,4,0,2,50,0,-2,R.Succop,00-0026968
2009,20090927121562,DEN,0,OAK,3,72,1872,1,4,1,3,21,1,7,M.Prater,00-0023853
2009,20091213012044,BAL,1,DET,7,72,1872,1,4,1,7,25,2,14,B.Cundiff,00-0020972
2011,20110918001859,DET,1,KC,33,72,1872,1,4,0,14,51,2,11,J.Hanson,00-0006800
2011,20111113091703,WAS,0,MIA,29,72,1872,1,4,0,6,47,2,-7,G.Gano,00-0026858
2013,20130922042048,MIN,1,CLE,25,72,1872,1,4,0,9,43,3,-10,B.Walsh,00-0029576
2014,20140921041781,IND,0,JAC,7,72,1872,1,4,0,3,25,3,20,A.Vinatieri,00-0016919
2014,20141103002268,IND,0,NYG,30,72,1872,1,4,0,3,48,3,10,A.Vinatieri,00-0016919
2010,20100103043935,CHI,0,DET,16,73,73,1,4,0,2,34,1,11,R.Gould,00-0023252
2012,20120920003597,NYG,0,CAR,9,73,73,1,4,1,9,27,2,26,L.Tynes,00-0019778
2013,20130922004097,BAL,1,HOU,24,73,73,1,4,0,5,43,0,16,J.Tucker,00-0029597
2014,20140928083788,SD,1,JAC,19,73,73,1,4,0,2,37,1,16,N.Novak,00-0023096
2016,20161218093541,ATL,1,SF,23,73,73,1,4,0,6,41,2,25,M.Bryant,00-0020578
2017,20171008114038,KC,0,HOU,30,73,73,1,4,0,5,49,1,12,H.Butker,00-0033303
2018,20181104053517,DET,0,MIN,19,73,73,1,4,0,18,37,3,-17,M.Prater,00-0023853
2018,20181216114529,PHI,0,LA,35,73,73,0,4,0,9,53,1,7,J.Elliott,00-0033787
2009,20091115092284,SEA,0,ARI,14,73,1873,1,4,0,9,32,3,7,O.Mare,00-0010373
2010,20100926011644,CIN,0,CAR,15,73,1873,1,4,0,9,33,2,7,M.Nugent,00-0023482
2013,20131027071802,NYJ,0,CIN,30,73,1873,1,4,0,7,47,3,-18,N.Folk,00-0025565
2013,20131118001671,NE,0,CAR,24,73,1873,1,4,0,8,42,2,-10,S.Gostkowski,00-0024333
2014,20141207032060,JAC,1,HOU,19,73,1873,1,4,0,10,37,1,0,J.Scobee,00-0022874
2009,20091108054202,NE,1,MIA,22,74,74,1,4,0,5,40,1,7,S.Gostkowski,00-0024333
2011,20111009113597,GB,0,ATL,12,74,74,1,4,0,10,30,1,8,M.Crosby,00-0025580
2012,20121014073981,ARI,1,BUF,43,74,74,1,4,0,10,61,3,-3,J.Feely,00-0019770
2014,20141207094257,ARI,1,KC,16,74,74,0,4,0,2,34,0,3,C.Catanzaro,00-0030896
2015,20150913023964,CAR,0,JAC,25,74,74,0,4,0,16,43,1,10,G.Gano,00-0026858
2017,20170910073666,OAK,0,TEN,25,74,74,1,4,0,4,43,2,7,G.Tavecchio,00-0028907
2017,20171005004409,NE,0,TB,30,74,74,1,4,0,3,48,2,2,S.Gostkowski,00-0024333
2017,20171029004279,MIN,0,CLE,33,74,74,1,4,0,11,51,1,14,K.Forbath,00-0028787
2009,20091213061917,BUF,0,KC,23,74,1874,1,4,0,1,41,1,4,R.Lindell,00-0019310
2012,20120101041698,HOU,1,TEN,34,74,1874,1,4,0,6,52,2,-3,N.Rackers,00-0019676
2014,20141214031680,CAR,1,TB,20,74,1874,1,4,0,10,38,1,-1,G.Gano,00-0026858
2017,20171001081668,NYJ,1,JAX,27,74,1874,1,4,0,12,45,2,-3,C.Catanzaro,00-0030896
2017,20171022011579,CHI,1,CAR,1,74,1874,1,4,1,1,19,3,9,C.Barth,00-0026138
2018,20181104041637,MIA,1,NYJ,9,74,1874,1,4,0,2,27,2,3,J.Sanders,00-0034794
2009,20091115073695,WAS,1,DEN,18,75,75,1,4,0,1,35,2,7,S.Suisham,00-0023001
2011,20111225003655,CHI,0,GB,12,75,75,1,4,0,6,30,1,-17,R.Gould,00-0023252
2012,20121202074120,NE,0,MIA,3,75,75,1,4,1,3,20,2,7,S.Gostkowski,00-0024333
2015,20150927034499,HOU,1,TB,1,75,75,1,4,1,1,19,1,7,R.Bullock,00-0029421
2018,20181202074373,CHI,0,NYG,3,75,75,1,4,1,3,21,1,-9,C.Parkey,00-0030850
2018,20181209074147,NO,0,TB,18,75,75,1,4,0,14,36,0,11,W.Lutz,00-0032569
2009,20091025001733,CIN,1,CHI,11,75,1875,1,4,0,4,29,2,28,S.Graham,00-0019536
2010,20101010092036,NO,0,ARI,14,75,1875,1,4,0,10,32,0,0,J.Carney,00-0002655
2010,20101017072158,CHI,1,SEA,6,75,1875,1,4,0,4,24,3,-4,R.Gould,00-0023252
2013,20131124071820,STL,1,CHI,11,75,1875,1,4,0,7,29,2,7,G.Zuerlein,00-0029621
2014,20140914011779,CAR,1,DET,35,75,1875,1,4,0,12,53,1,3,G.Gano,00-0026858
2014,20141221102011,OAK,1,BUF,18,75,1875,1,4,0,4,36,3,3,S.Janikowski,00-0019646
2011,20110925064322,MIN,1,DET,31,76,76,1,4,0,5,49,2,-3,R.Longwell,00-0010072
2014,20141214014112,BAL,1,JAC,14,76,76,1,4,0,4,33,1,4,J.Tucker,00-0029597
2018,20180923023722,CAR,1,CIN,22,76,76,1,4,0,7,40,2,7,G.Gano,00-0026858
2018,20181014003970,ATL,1,TB,39,76,76,1,4,0,2,57,0,2,M.Bryant,00-0020578
2010,20101031111822,PIT,0,NO,33,76,1876,0,4,0,20,51,1,3,J.Reed,00-0020737
2011,20110925041820,TEN,1,DEN,28,76,1876,1,4,0,3,46,1,0,R.Bironas,00-0020962
2011,20111031001950,SD,0,KC,34,76,1876,0,4,0,22,52,2,-7,N.Novak,00-0023096
2012,20121118071601,HOU,1,JAC,24,76,1876,1,4,0,3,42,2,-3,S.Graham,00-0019536
2016,20160925081858,SEA,1,SF,15,76,1876,1,4,0,1,33,3,18,S.Hauschka,00-0025944
2010,20101010024041,KC,0,IND,33,77,77,0,4,0,4,51,1,-10,R.Succop,00-0026968
2013,20131103013545,CAR,1,ATL,2,77,77,1,4,1,2,20,3,20,G.Gano,00-0026858
2014,20140914054072,ARI,0,NYG,14,77,77,1,4,0,5,33,2,8,C.Catanzaro,00-0030896
2014,20140928044288,MIN,1,ATL,15,77,77,1,4,0,7,33,0,10,B.Walsh,00-0029576
2018,20181122014235,WAS,0,DAL,13,77,77,1,4,0,3,31,1,-11,D.Hopkins,00-0030098
2009,20091206021909,STL,0,CHI,2,77,1877,1,4,1,2,20,3,-10,Josh.Brown,00-0021940
2010,20101003061725,NO,1,CAR,14,77,1877,1,4,0,4,32,2,0,J.Carney,00-0002655
2014,20141005122093,NE,1,CIN,30,77,1877,1,4,0,3,48,2,11,S.Gostkowski,00-0024333
2015,20151129031933,NO,0,HOU,39,77,1877,1,4,0,10,57,0,-11,K.Forbath,00-0028787
2018,20180924001973,TB,1,PIT,3,77,1877,1,4,1,3,21,3,-15,C.Catanzaro,00-0030896
2012,20120916094138,WAS,0,STL,44,78,78,0,4,0,16,62,0,-4,B.Cundiff,00-0020972
2015,20150920015427,NE,0,BUF,8,78,78,1,4,0,1,25,1,5,S.Gostkowski,00-0024333
2015,20151122084270,BAL,1,STL,33,78,78,0,4,0,5,51,0,0,J.Tucker,00-0029597
2009,20091122011800,DAL,1,WAS,28,78,1878,0,4,0,8,46,2,-3,N.Folk,00-0025565
2013,20131013082083,JAC,0,DEN,28,78,1878,0,4,0,2,46,2,-8,J.Scobee,00-0022874
2015,20151004101718,ARI,1,STL,24,78,1878,1,4,0,9,42,3,-4,C.Catanzaro,00-0030896
2017,20171105041981,LA,0,NYG,28,78,1878,1,4,0,8,46,3,14,G.Zuerlein,00-0029621
2010,20100912021905,CIN,0,NE,35,79,1879,1,4,0,7,54,2,-23,M.Nugent,00-0023482
2010,20101226121640,SD,0,CIN,2,79,1879,1,4,1,2,20,2,-13,N.Kaeding,00-0022737
2013,20131110031919,PHI,0,GB,7,79,1879,1,4,1,7,25,2,7,A.Henery,00-0028058
2013,20131117001944,BUF,1,NYJ,24,79,1879,1,4,0,7,42,2,17,D.Carpenter,00-0026003
2013,20131215131995,PIT,1,CIN,27,79,1879,1,4,0,5,45,3,16,S.Suisham,00-0023001
2014,20140921081925,WAS,0,PHI,26,79,1879,1,4,0,2,44,1,3,K.Forbath,00-0028787
2016,20161106062008,PHI,0,NYG,22,79,1879,0,4,0,10,40,3,-11,C.Sturgis,00-0030390
2018,20181028061771,NYG,1,WAS,18,79,1879,1,4,0,3,37,2,-7,A.Rosas,00-0032870
2017,20171112074209,WAS,1,MIN,37,80,80,1,4,0,24,55,0,-11,N.Rose,00-0032584
2010,20100919053952,DAL,1,CHI,29,81,81,1,4,0,4,48,1,-11,D.Buehler,00-0027119
2011,20111106054086,NO,1,TB,17,81,81,1,4,0,1,34,1,8,J.Kasay,00-0009028
2010,20101205031616,DEN,0,KC,8,82,1882,1,4,0,3,25,2,-7,M.Prater,00-0023853
2012,20121007022188,IND,1,GB,35,82,1882,0,4,0,19,53,2,-18,A.Vinatieri,00-0016919
2015,20151227121701,BAL,1,PIT,32,82,1882,1,4,0,3,50,3,7,J.Tucker,00-0029597
2016,20161218024117,CHI,1,GB,4,83,83,1,4,1,4,22,2,-3,C.Barth,00-0026138
2016,20161211061960,ARI,0,MIA,38,83,1883,1,4,0,10,56,1,-8,C.Catanzaro,00-0030896
2017,20171224051581,NO,1,ATL,11,83,1883,1,4,0,10,29,1,3,W.Lutz,00-0032569
2010,20100909001793,NO,1,MIN,28,84,1884,0,4,0,9,46,1,4,G.Hartley,00-0025824
2016,20160918031977,HOU,1,KC,6,84,1884,1,4,0,2,24,1,7,N.Novak,00-0023096
2014,20141228121752,WAS,1,DAL,7,85,1885,1,4,0,6,25,3,-20,K.Forbath,00-0028787
2011,20111218014798,BUF,1,MIA,16,86,86,1,4,0,12,34,2,-10,D.Rayner,00-0023635
2012,20121230024388,BAL,0,CIN,31,86,86,1,4,0,6,49,1,-8,J.Tucker,00-0029597
2014,20141116003993,CAR,1,ATL,28,86,86,0,4,0,6,46,2,-2,G.Gano,00-0026858
2009,20091004031757,SEA,0,IND,21,86,1886,1,4,1,21,38,2,-14,O.Mare,00-0010373
2017,20171231111847,TEN,1,JAX,7,86,1886,1,4,0,5,25,1,3,R.Succop,00-0026968
2015,20150913064444,HOU,1,KC,29,88,88,1,4,0,10,47,0,-10,R.Bullock,00-0029421
2015,20151210004002,ARI,1,MIN,29,88,88,1,4,0,16,47,3,0,C.Catanzaro,00-0030896
2010,20101114081826,NYG,1,DAL,7,88,1888,1,4,1,7,25,2,-15,L.Tynes,00-0019778
2011,20111113072219,DET,0,CHI,17,88,1888,1,4,1,17,35,2,-16,J.Hanson,00-0006800
2013,20131031003774,CIN,0,MIA,36,89,89,1,4,0,4,54,2,1,M.Nugent,00-0023482
2017,20171001092173,ARI,1,SF,25,89,1889,1,4,0,5,43,2,-3,P.Dawson,00-0004091
2018,20181014061919,NYJ,1,IND,30,89,1889,1,4,0,18,48,2,3,J.Myers,00-0031492
2011,20111224063857,WAS,1,MIN,28,90,90,1,4,0,4,47,3,-10,G.Gano,00-0026858
2011,20110912012135,OAK,0,DEN,3,90,1890,1,4,1,3,21,2,7,S.Janikowski,00-0019646
2015,20151004012140,CHI,1,OAK,1,90,1890,1,4,1,1,19,3,-1,R.Gould,00-0023252
2015,20151018054169,CLE,1,DEN,8,92,92,1,4,0,7,26,3,-2,T.Coons,00-0031112
2016,20161009023880,DET,1,PHI,11,92,92,1,4,1,11,29,0,-2,M.Prater,00-0023853
2016,20161211091835,TEN,1,DEN,23,92,1892,1,4,1,23,41,2,10,R.Succop,00-0026968
2018,20181122011756,DAL,1,WAS,10,92,1892,1,4,1,10,28,2,0,B.Maher,00-0030332
2013,20130929074102,ARI,0,TB,9,93,93,1,4,1,9,27,1,0,J.Feely,00-0019770
2016,20161016023814,DET,1,LA,17,93,93,1,4,0,1,34,1,0,M.Prater,00-0023853
2011,20111224121692,SEA,1,SF,1,93,1893,1,4,1,1,19,3,4,S.Hauschka,00-0025944
2016,20161218111591,SD,1,OAK,17,93,1893,1,4,0,5,35,2,4,J.Lambo,00-0032087
2017,20171210044404,HOU,1,SF,34,94,94,0,4,0,7,52,0,-10,K.Fairbairn,00-0032726
2011,20110102031838,PIT,0,CLE,23,94,1894,1,4,0,2,41,2,25,S.Suisham,00-0023001
2018,20181011002111,PHI,0,NYG,15,94,1894,1,4,0,2,33,2,15,J.Elliott,00-0033787
2011,20111016003705,NYG,1,BUF,5,95,95,1,4,1,5,23,2,0,L.Tynes,00-0019778
2014,20140907093854,STL,1,MIN,28,95,95,1,4,0,22,46,3,-30,G.Zuerlein,00-0029621
2015,20151227073263,ATL,1,CAR,36,95,95,1,4,0,9,54,2,4,S.Graham,00-0019536
2015,20150927031989,HOU,1,TB,25,95,1895,0,4,0,2,43,2,-2,R.Bullock,00-0029421
2016,20161106101973,SD,1,TEN,5,95,1895,1,4,1,5,23,1,9,J.Lambo,00-0032087
2015,20150913124010,NYG,0,DAL,1,97,97,1,4,1,1,19,3,2,J.Brown,00-0021940
2018,20181014033679,HOU,1,BUF,8,97,97,1,4,1,8,27,2,-3,K.Fairbairn,00-0032726
2013,20130908111975,SF,1,GB,30,97,1897,0,4,0,6,48,1,7,P.Dawson,00-0004091
2016,20161113102187,SF,0,ARI,30,97,1897,1,4,0,6,49,3,-10,P.Dawson,00-0004091
2011,20111204094424,DEN,0,MIN,28,98,98,1,4,0,10,46,3,-4,M.Prater,00-0023853
2012,20121202023520,SF,0,STL,15,98,98,1,4,0,11,33,1,2,D.Akers,00-0000108
2017,20170101034044,JAX,0,IND,23,98,98,1,4,0,3,41,3,0,J.Myers,00-0031492
2011,20110911021672,HOU,1,IND,11,98,1898,1,4,0,4,29,2,24,N.Rackers,00-0019676
2013,20130929042141,IND,0,JAC,28,98,1898,1,4,0,23,46,3,13,A.Vinatieri,00-0016919
2013,20131209001700,CHI,1,DAL,9,98,1898,1,4,1,9,27,3,0,R.Gould,00-0023252
2015,20151101101702,DAL,1,SEA,17,98,1898,1,4,0,3,35,2,-7,D.Bailey,00-0028660
2018,20181111111735,PHI,1,DAL,38,98,1898,1,4,0,10,56,3,-6,J.Elliott,00-0033787
2018,20181111111735,PHI,1,DAL,38,98,1898,1,4,0,10,56,3,-6,J.Elliott,00-0033787
2010,20101114033735,JAC,1,HOU,25,99,99,0,4,0,5,43,3,0,J.Scobee,00-0022874
2010,20101003011949,CIN,0,CLE,26,99,1899,0,4,0,10,44,3,0,M.Nugent,00-0023482
2014,20141127011998,PHI,0,DAL,3,99,1899,1,4,1,3,22,3,10,C.Parkey,00-0030850
2017,20171116002050,PIT,1,TEN,10,99,1899,1,4,1,10,28,3,3,C.Boswell,00-0031136
2011,20111023013984,NYJ,1,SD,12,100,100,1,4,1,12,30,3,4,N.Folk,00-0025565
2011,20111120074078,GB,1,TB,11,100,100,0,4,0,8,29,3,9,M.Crosby,00-0025580
2014,20141221063701,KC,0,PIT,5,100,100,1,4,0,3,23,0,-11,C.Santos,00-0031203
2017,20171029044019,NO,1,CHI,31,100,100,1,4,0,3,49,3,5,W.Lutz,00-0032569
2017,20171119003660,DET,0,CHI,34,100,100,1,4,0,18,52,3,-1,M.Prater,00-0023853
2012,20121216121708,OAK,1,KC,33,100,1900,0,4,0,4,51,3,6,S.Janikowski,00-0019646
2014,20141228141851,ARI,0,SF,18,100,1900,1,4,0,13,36,3,-6,C.Catanzaro,00-0030896
2017,20171022021642,TEN,0,CLE,5,100,1900,1,4,1,5,23,3,0,R.Succop,00-0026968
2017,20171126001793,TB,0,ATL,9,100,1900,1,4,1,9,27,3,-14,P.Murray,00-0030626
2011,20110102153890,SEA,1,STL,16,101,101,1,4,0,10,34,1,7,O.Mare,00-0010373
2016,20161020004032,GB,1,CHI,13,101,101,0,4,0,5,31,1,17,M.Crosby,00-0025580
2017,20171119063574,NYG,1,KC,8,101,101,1,4,0,6,26,1,0,A.Rosas,00-0032870
2010,20101010041947,STL,0,DET,10,101,1901,1,4,0,8,28,2,-14,Josh.Brown,00-0021940
2015,20151004082048,SD,1,CLE,27,101,1901,1,4,0,10,45,3,0,J.Lambo,00-0032087
2016,20161009052199,HOU,0,MIN,12,101,1901,1,4,0,10,30,0,-20,N.Novak,00-0023096
2017,20171217101917,SF,1,TEN,10,101,1901,1,4,1,10,28,1,10,R.Gould,00-0023252
2012,20121021084357,NYJ,0,NE,25,102,102,1,4,0,17,43,2,0,N.Folk,00-0025565
2013,20130915024673,CAR,0,BUF,21,102,102,1,4,0,1,39,2,3,G.Gano,00-0026858
2009,20091108111761,PHI,1,DAL,30,102,1902,1,4,0,3,48,3,-4,D.Akers,00-0000108
2009,20091227011844,CIN,1,KC,11,102,1902,1,4,1,11,29,1,0,S.Graham,00-0019536
2013,20131014001763,SD,1,IND,13,102,1902,1,4,1,13,31,1,4,N.Novak,00-0023096
2016,20161120021831,BAL,0,DAL,28,102,1902,1,4,0,2,46,2,0,J.Tucker,00-0029597
2017,20171112001978,NO,0,BUF,5,102,1902,1,4,1,5,23,1,11,W.Lutz,00-0032569
2018,20180916021704,MIN,0,GB,30,102,1902,0,4,0,5,48,3,-6,D.Carlson,00-0034161
2016,20161204103889,PIT,1,NYG,20,103,103,1,4,0,7,38,2,14,R.Bullock,00-0029421
2017,20171203123950,NYG,0,OAK,34,103,103,1,4,0,8,52,2,-10,A.Rosas,00-0032870
2013,20131110101718,SD,1,DEN,19,103,1903,0,4,0,11,37,3,-8,N.Novak,00-0023096
2013,20131229091872,NYG,1,WAS,16,103,1903,1,4,0,15,34,2,4,J.Brown,00-0021940
2014,20141116041517,SEA,0,KC,5,103,1903,1,4,0,3,24,2,-7,S.Hauschka,00-0025944
2015,20151004111754,MIN,0,DEN,20,103,1903,1,4,0,10,38,3,-13,B.Walsh,00-0029576
2016,20161218001816,PHI,0,BAL,16,103,1903,1,4,0,15,34,3,-2,C.Sturgis,00-0030390
2010,20101219083625,TB,1,DET,8,104,104,1,4,0,3,26,2,0,C.Barth,00-0026138
2013,20130922094213,WAS,1,DET,3,104,104,1,4,1,3,21,3,-11,J.Potter,00-0029318
2010,20101017081746,TB,1,NO,22,104,1904,0,4,0,10,40,2,-17,C.Barth,00-0026138
2011,20111106051810,TB,0,NO,22,104,1904,1,4,0,3,40,1,-14,C.Barth,00-0026138
2014,20141130001780,BAL,1,SD,11,104,1904,1,4,0,4,29,2,6,J.Tucker,00-0029597
2015,20151011072040,STL,0,GB,24,104,1904,1,4,0,11,42,1,-6,G.Zuerlein,00-0029621
2018,20181029002151,BUF,1,NE,29,104,1904,1,4,0,6,47,0,-9,S.Hauschka,00-0025944
2018,20181216042096,CIN,1,OAK,20,104,1904,1,4,0,12,38,3,10,R.Bullock,00-0029421
2015,20151011103858,OAK,1,DEN,32,105,105,1,1,0,10,50,1,-8,S.Janikowski,00-0019646
2015,20151108004023,STL,0,MIN,30,105,105,0,4,0,7,48,3,-3,G.Zuerlein,00-0029621
2015,20151213064218,CHI,1,WAS,32,105,105,0,4,0,7,50,1,-3,R.Gould,00-0023252
2018,20181125023837,CAR,1,SEA,34,105,105,0,4,0,4,52,2,0,G.Gano,00-0026858
2018,20181202034045,ARI,0,GB,26,105,105,1,4,0,3,44,3,0,Z.Gonzalez,00-0033862
2009,20090913022088,CAR,1,PHI,4,105,1905,1,4,1,4,22,1,-22,J.Kasay,00-0009028
2011,20110102001816,NE,1,MIA,10,105,1905,1,4,0,6,28,2,14,S.Graham,00-0019536
2011,20111204121570,SF,1,STL,10,105,1905,1,4,1,10,28,3,6,D.Akers,00-0000108
2012,20121025002085,MIN,1,TB,33,105,1905,1,4,0,6,51,2,-13,B.Walsh,00-0029576
2012,20121104061647,BUF,0,HOU,4,105,1905,1,4,0,2,22,1,-7,R.Lindell,00-0019310
2012,20121223011579,CAR,1,OAK,30,105,1905,0,4,0,9,48,3,4,G.Gano,00-0026858
2015,20151206111796,SD,1,DEN,33,105,1905,1,4,0,10,51,2,-16,J.Lambo,00-0032087
2016,20161127011819,BAL,1,CIN,39,105,1905,1,4,0,9,57,3,7,J.Tucker,00-0029597
2017,20171210061757,KC,1,OAK,15,105,1905,1,4,1,15,33,1,13,H.Butker,00-0033303
2009,20091119003778,CAR,1,MIA,30,106,106,1,4,0,10,48,2,-10,J.Kasay,00-0009028
2013,20131006044168,BAL,0,MIA,26,106,106,1,4,0,2,44,2,1,J.Tucker,00-0029597
2015,20151122084128,STL,0,BAL,34,106,106,0,4,0,5,52,3,0,G.Zuerlein,00-0029621
2015,20151220034127,ATL,0,JAC,28,106,106,1,4,0,18,46,3,3,S.Graham,00-0019536
2017,20171106003414,DET,0,GB,12,106,106,1,4,1,12,31,2,17,M.Prater,00-0023853
2010,20100103021798,CLE,1,JAC,3,106,1906,1,4,1,3,21,3,7,P.Dawson,00-0004091
2010,20101010071770,ATL,0,CLE,12,106,1906,0,4,0,10,30,3,-1,M.Bryant,00-0020578
2015,20151226002166,WAS,0,PHI,10,106,1906,1,4,1,10,28,2,3,D.Hopkins,00-0030098
2012,20120930113983,TB,1,WAS,28,107,107,1,4,0,4,47,0,-2,C.Barth,00-0026138
2016,20161127104050,OAK,1,CAR,5,107,107,1,4,1,5,23,3,-1,S.Janikowski,00-0019646
2017,20171217113849,DAL,0,OAK,1,107,107,1,4,1,1,19,2,0,D.Bailey,00-0028660
2018,20180909015191,PIT,0,CLE,24,107,107,0,4,0,3,42,1,0,C.Boswell,00-0031136
2010,20101205011665,CLE,0,MIA,14,107,1907,1,4,0,6,32,2,0,P.Dawson,00-0004091
2010,20101212081781,STL,0,NO,27,107,1907,1,4,0,10,45,3,-11,Josh.Brown,00-0021940
2012,20121104051651,CLE,1,BAL,11,107,1907,1,4,0,4,28,1,-11,P.Dawson,00-0004091
2014,20141012012105,NE,0,BUF,24,107,1907,1,4,0,10,42,2,0,S.Gostkowski,00-0024333
2018,20181118011887,BAL,1,CIN,10,107,1907,1,4,0,3,28,3,0,J.Tucker,00-0029597
2010,20100926074101,STL,1,WAS,18,108,108,1,4,0,2,36,1,11,Josh.Brown,00-0021940
2011,20111024004219,JAC,1,BAL,33,108,108,1,4,0,6,51,2,2,J.Scobee,00-0022874
2011,20111030111622,PHI,1,DAL,4,108,1908,1,4,1,4,23,2,21,A.Henery,00-0028058
2015,20150924001809,WAS,0,NYG,19,108,1908,1,4,0,9,37,2,-12,D.Hopkins,00-0030098
2015,20150927081939,CLE,1,OAK,6,108,1908,1,4,1,6,24,1,-10,T.Coons,00-0031112
2017,20170101061580,BUF,0,NYJ,16,108,1908,1,4,0,13,34,1,-7,D.Carpenter,00-0026003
2017,20171126031811,KC,1,BUF,26,108,1908,1,4,0,6,45,2,-10,H.Butker,00-0033303
2011,20111127063982,TEN,1,TB,20,109,109,1,4,0,9,38,2,4,R.Bironas,00-0020962
